"파일","줄","원문","대사"
"src/data/quests.js","708","""나도 같이 불러 줄게. 이름 알려 줘.""","""나도 같이 불러 줄게. 이름 알려 줘."""
"src/data/quests.js","710","…네가 왜 우리 가족 이름을 불러.","…네가 왜 우리 가족 이름을 불러."
"src/data/quests.js","711","(티아맷이 웃다가 코를 훔친다.) 바보 같은 소리네. 근데 싫지는 않다. 알았어, 하나씩 알려 줄게.","(티아맷이 웃다가 코를 훔친다.) 바보 같은 소리네. 근데 싫지는 않다. 알았어, 하나씩 알려 줄게."
"src/data/quests.js","715","아무 말 없이 옆에 앉아 있는다","아무 말 없이 옆에 앉아 있는다"
"src/data/quests.js","717","(한참 뒤에) 아무 말도 안 해 줘서 고마워.","(한참 뒤에) 아무 말도 안 해 줘서 고마워."
"src/data/quests.js","718","다들 뭔가 위로를 해 주려고 하는데 나는 그게 더 힘들더라. 너는 그냥 옆에 있어 주네.","다들 뭔가 위로를 해 주려고 하는데 나는 그게 더 힘들더라. 너는 그냥 옆에 있어 주네."
"src/data/quests.js","726","번개보다 빠르게","번개보다 빠르게"
"src/data/quests.js","727","나랑 [대련]해서 한 번이라도 이기면 내 기술을 하나 알려 줄게. 못 이겨도 괜찮으니까 이길 때까지 계속 와.","나랑 [대련]해서 한 번이라도 이기면 내 기술을 하나 알려 줄게. 못 이겨도 괜찮으니까 이길 때까지 계속 와."
"src/data/quests.js","728","티아맷의 속도는 누구한테 배운 게 아니다. 스승이 있는 마을에서 왜 혼자 익혔는지는 말해 주지 않는다.","티아맷의 속도는 누구한테 배운 게 아니다. 스승이 있는 마을에서 왜 혼자 익혔는지는 말해 주지 않는다."
"src/data/quests.js","732","티아맷에게 대련을 신청해서 이긴다.","티아맷에게 대련을 신청해서 이긴다."
"src/data/quests.js","734","졌네. 약속대로 [번개 질주]를 알려 줄게. 누구한테 배운 게 아니라 나 혼자 만든 기술이라 좀 거칠 거야.","졌네. 약속대로 [번개 질주]를 알려 줄게. 누구한테 배운 게 아니라 나 혼자 만든 기술이라 좀 거칠 거야."
"src/data/quests.js","735","부탁 하나만 하자. 카이론 아저씨한테 왜 나를 안 가르쳐 줬는지 좀 물어봐 줘. 나는 십 년을 궁금해하면서도 직접은 못 물어보겠더라.","부탁 하나만 하자. 카이론 아저씨한테 왜 나를 안 가르쳐 줬는지 좀 물어봐 줘. 나는 십 년을 궁금해하면서도 직접은 못 물어보겠더라."
"src/data/quests.js","740","카이론에게 왜 티아맷을 가르치지 않았는지 묻는다.","카이론에게 왜 티아맷을 가르치지 않았는지 묻는다."
"src/data/quests.js","742","티아맷이 그걸 물어보라고 하더냐. …그 아이가 열 살쯤에 나를 찾아왔었다. 가족을 다 잃고 얼마 안 됐을 때였지.","티아맷이 그걸 물어보라고 하더냐. …그 아이가 열 살쯤에 나를 찾아왔었다. 가족을 다 잃고 얼마 안 됐을 때였지."
"src/data/quests.js","743","복수하게 가르쳐 달라고 하더구나. 그때 나는 제자를 안 받겠다고 마음먹은 지 십 년째였고, 복수하겠다는 아이한테 싸우는 법을 가르치는 건 더 겁이 났다.","복수하게 가르쳐 달라고 하더구나. 그때 나는 제자를 안 받겠다고 마음먹은 지 십 년째였고, 복수하겠다는 아이한테 싸우는 법을 가르치는 건 더 겁이 났다."
"src/data/quests.js","744","그래서 돌려보냈는데, 그 아이는 그날부터 혼자 연습을 하더라. 저 속도는 내가 못 가르친 것이고, 못 말린 것이기도 하다.","그래서 돌려보냈는데, 그 아이는 그날부터 혼자 연습을 하더라. 저 속도는 내가 못 가르친 것이고, 못 말린 것이기도 하다."
"src/data/quests.js","745","지금 그 아이는 복수하려고 싸우는 게 아니라 지키려고 싸우지. 이제는 가르쳐도 되겠다 싶은데, 십 년이나 지나서 무슨 낯으로 그 말을 꺼내겠냐.","지금 그 아이는 복수하려고 싸우는 게 아니라 지키려고 싸우지. 이제는 가르쳐도 되겠다 싶은데, 십 년이나 지나서 무슨 낯으로 그 말을 꺼내겠냐."
"src/data/quests.js","749","……물어봤어? 아저씨가 뭐래? (티아맷은 발톱을 다듬는 척하면서 눈은 딴 데를 보고 있다.)","……물어봤어? 아저씨가 뭐래? (티아맷은 발톱을 다듬는 척하면서 눈은 딴 데를 보고 있다.)"
"src/data/quests.js","751","들은 말을 어디까지 전할까.","들은 말을 어디까지 전할까."
"src/data/quests.js","754","""이제는 가르쳐도 되겠다고 하셨어""","""이제는 가르쳐도 되겠다고 하셨어"""
"src/data/quests.js","756","십 년을 기다리고 십 년을 혼자 굴렀는데, 이제 와서 그런 말을 한다고?","십 년을 기다리고 십 년을 혼자 굴렀는데, 이제 와서 그런 말을 한다고?"
"src/data/quests.js","757","(발톱 다듬던 걸 내려놓는다.) …나 지금 당장 수련장에 갈 거야. 가서 뭐라고 할지는 가면서 생각할래.","(발톱 다듬던 걸 내려놓는다.) …나 지금 당장 수련장에 갈 거야. 가서 뭐라고 할지는 가면서 생각할래."
"src/data/quests.js","761","""그때는 복수하겠다는 아이라서 겁이 나셨대""","""그때는 복수하겠다는 아이라서 겁이 나셨대"""
"src/data/quests.js","763","…그랬구나. 나는 내가 모자라서 안 받아 주신 줄 알았어.","…그랬구나. 나는 내가 모자라서 안 받아 주신 줄 알았어."
"src/data/quests.js","764","내일쯤 찾아가 볼게. 오늘은 아직 좀 무섭네. 십 년 동안 원망한 걸 다 사과해야 될 것 같아서.","내일쯤 찾아가 볼게. 오늘은 아직 좀 무섭네. 십 년 동안 원망한 걸 다 사과해야 될 것 같아서."
"src/data/quests.js","775","벽에 걸린 못 세 개","벽에 걸린 못 세 개"
"src/data/quests.js","776","구경만 하는 놈은 손님이 아니다. 내 모루에서 [비늘을 한 번] 단련해라. 풀무는 네가 밟고. 그럼 말 상대는 해 주지.","구경만 하는 놈은 손님이 아니다. 내 모루에서 [비늘을 한 번] 단련해라. 풀무는 네가 밟고. 그럼 말 상대는 해 주지."
"src/data/quests.js","777","그론의 대장간 벽에는 빈 못이 세 개 박혀 있다. 뭘 걸려던 자리인지는 아무도 말해 주지 않는다.","그론의 대장간 벽에는 빈 못이 세 개 박혀 있다. 뭘 걸려던 자리인지는 아무도 말해 주지 않는다."
"src/data/quests.js","781","그론에게 말을 걸어 [모루 앞에 선다]에서 단련을 한 번 한다. 소재는 몬스터를 잡으면 나온다.","그론에게 말을 걸어 [모루 앞에 선다]에서 단련을 한 번 한다. 소재는 몬스터를 잡으면 나온다."
"src/data/quests.js","783","풀무를 그렇게 밟으면 불이 죽는다. 세 번 밟고 한 번 쉬어. 세 번, 한 번.","풀무를 그렇게 밟으면 불이 죽는다. 세 번 밟고 한 번 쉬어. 세 번, 한 번."
"src/data/quests.js","784","아저씨 저한테는 그거 한 달 걸려서 알려 줬잖아요! 얘는 왜 첫날에 알려 줘요?","아저씨 저한테는 그거 한 달 걸려서 알려 줬잖아요! 얘는 왜 첫날에 알려 줘요?"
"src/data/quests.js","785","너는 한 달을 물어보지도 않고 네 멋대로 밟았으니까 그렇지.","너는 한 달을 물어보지도 않고 네 멋대로 밟았으니까 그렇지."
"src/data/quests.js","786","나","나"
"src/data/quests.js","786","(벽에 못이 세 개 박혀 있다. 나란히, 같은 간격으로. 걸린 건 아무것도 없다.)","(벽에 못이 세 개 박혀 있다. 나란히, 같은 간격으로. 걸린 건 아무것도 없다.)"
"src/data/quests.js","787","(귓속말) 저거 묻지 마. 나 저기 앞치마 걸었다가 진짜 쫓겨날 뻔했어. 궁금하면 카이론 아저씨한테 물어봐.","(귓속말) 저거 묻지 마. 나 저기 앞치마 걸었다가 진짜 쫓겨날 뻔했어. 궁금하면 카이론 아저씨한테 물어봐."
"src/data/quests.js","792","카이론에게 그론의 대장간 벽에 박힌 못 세 개에 대해 묻는다.","카이론에게 그론의 대장간 벽에 박힌 못 세 개에 대해 묻는다."
"src/data/quests.js","794","그론네 벽의 못? …그걸 봤냐.","그론네 벽의 못? …그걸 봤냐."
"src/data/quests.js","795","그놈이 젊을 땐 대장장이가 아니었다. 돌아다니는 걸 좋아했지. 넷이 같이 다녔다. 루반, 미아, 도르그, 그리고 그론.","그놈이 젊을 땐 대장장이가 아니었다. 돌아다니는 걸 좋아했지. 넷이 같이 다녔다. 루반, 미아, 도르그, 그리고 그론."
"src/data/quests.js","796","넷이 사막 너머를 보겠다고 나갔다가 모래 폭군을 만났다. 돌아온 건 그론 하나였고, 그것도 기어서 왔어. 무릎이 그때 나간 거다.","넷이 사막 너머를 보겠다고 나갔다가 모래 폭군을 만났다. 돌아온 건 그론 하나였고, 그것도 기어서 왔어. 무릎이 그때 나간 거다."
"src/data/quests.js","797","그 셋이 들고 나간 창을 그론이 만들었다. 그 뒤로 그놈은 무기를 안 만든다. 비늘만 두드려. 비늘은 도망칠 때도 쓰는 거라면서.","그 셋이 들고 나간 창을 그론이 만들었다. 그 뒤로 그놈은 무기를 안 만든다. 비늘만 두드려. 비늘은 도망칠 때도 쓰는 거라면서."
"src/data/quests.js","798","못 세 개는 그 창 걸 자리다. 언젠가 누가 찾아다 주면 걸겠다는 건데… 예순 해째 비어 있지. 이 얘기, 내가 했다고는 하지 마라.","못 세 개는 그 창 걸 자리다. 언젠가 누가 찾아다 주면 걸겠다는 건데… 예순 해째 비어 있지. 이 얘기, 내가 했다고는 하지 마라."
"src/data/quests.js","803","포코에게 대장간 얘기를 꺼내 본다.","포코에게 대장간 얘기를 꺼내 본다."
"src/data/quests.js","805","그론 아저씨? 무섭지. 근데 있잖아, 이리 와 봐. 비밀인데.","그론 아저씨? 무섭지. 근데 있잖아, 이리 와 봐. 비밀인데."
"src/data/quests.js","806","모루 밑에 내 자리 있다고 했지. 처음엔 되게 좁았거든? 근데 어느 날 가 보니까 넓어져 있었어. 바닥에 마른풀도 깔려 있고.","모루 밑에 내 자리 있다고 했지. 처음엔 되게 좁았거든? 근데 어느 날 가 보니까 넓어져 있었어. 바닥에 마른풀도 깔려 있고."
"src/data/quests.js","807","아저씨한테 물어봤더니 '쥐가 팠나 보지' 그래. 쥐가 풀을 깔아? 쥐가 돌을 깎아?","아저씨한테 물어봤더니 '쥐가 팠나 보지' 그래. 쥐가 풀을 깔아? 쥐가 돌을 깎아?"
"src/data/quests.js","808","나 그래서 나팔 울려도 거기만 가면 좀 덜 무서워. …아저씨한테는 말하지 마. 말하면 도로 좁혀 놓을 것 같아.","나 그래서 나팔 울려도 거기만 가면 좀 덜 무서워. …아저씨한테는 말하지 마. 말하면 도로 좁혀 놓을 것 같아."
"src/data/quests.js","812","그 얼굴은 또 뭐냐. 카이론 그 영감탱이가 쓸데없는 소리를 했구나.","그 얼굴은 또 뭐냐. 카이론 그 영감탱이가 쓸데없는 소리를 했구나."
"src/data/quests.js","814","그론은 망치를 든 채로 나를 본다.","그론은 망치를 든 채로 나를 본다."
"src/data/quests.js","817","""그 창, 제가 찾아올게요""","""그 창, 제가 찾아올게요"""
"src/data/quests.js","819","……건방진 소리 마라. 거기가 어디라고.","……건방진 소리 마라. 거기가 어디라고."
"src/data/quests.js","820","네 비늘로는 사막 바람도 못 버틴다. 더 크고 나서, 더 단단해지고 나서 그런 소리를 해라.","네 비늘로는 사막 바람도 못 버틴다. 더 크고 나서, 더 단단해지고 나서 그런 소리를 해라."
"src/data/quests.js","821","…그래도 말은 고맙게 받으마. 말만 받는 거다.","…그래도 말은 고맙게 받으마. 말만 받는 거다."
"src/data/quests.js","825","아무 말 없이 풀무를 밟는다","아무 말 없이 풀무를 밟는다"
"src/data/quests.js","827","나","나"
"src/data/quests.js","827","(세 번 밟고, 한 번 쉬고. 세 번 밟고, 한 번 쉬고.)","(세 번 밟고, 한 번 쉬고. 세 번 밟고, 한 번 쉬고.)"
"src/data/quests.js","829","박자는 맞네. 엠버보다 낫다.","박자는 맞네. 엠버보다 낫다."
"src/data/quests.js","830","다 들려요, 아저씨!","다 들려요, 아저씨!"
"src/data/quests.js","841","언니한테 한 번만","언니한테 한 번만"
"src/data/quests.js","842","야, 너 입 무겁지? 무겁다고 해. 나 부탁 하나만 하자.

나 티아맷 언니한테 백 번은 졌거든. 진짜 백 번. 근데 왜 지는지를 모르겠어. 네가 가서 슬쩍 물어봐 줘. 내가 시켰다고는 절대 말하지 말고!","야, 너 입 무겁지? 무겁다고 해. 나 부탁 하나만 하자.

나 티아맷 언니한테 백 번은 졌거든. 진짜 백 번. 근데 왜 지는지를 모르겠어. 네가 가서 슬쩍 물어봐 줘. 내가 시켰다고는 절대 말하지 말고!"
"src/data/quests.js","843","나라는 티아맷에게 한 번도 못 이겼다. 왜 지는지 몰래 알아봐 달라고 한다.","나라는 티아맷에게 한 번도 못 이겼다. 왜 지는지 몰래 알아봐 달라고 한다."
"src/data/quests.js","847","티아맷에게 나라가 왜 지는지 슬쩍 물어본다.","티아맷에게 나라가 왜 지는지 슬쩍 물어본다."
"src/data/quests.js","849","나라가 시켰지.","나라가 시켰지."
"src/data/quests.js","850","나","나"
"src/data/quests.js","850","(…슬쩍 물어본다고 물어봤는데.)","(…슬쩍 물어본다고 물어봤는데.)"
"src/data/quests.js","851","(웃는다.) 걔가 그런 거 시킬 애가 너밖에 더 있어? 됐어, 모른 척해 줄게.","(웃는다.) 걔가 그런 거 시킬 애가 너밖에 더 있어? 됐어, 모른 척해 줄게."
